1,2,3
1.135135135135135087e+01,-1.874752211744645125e+00,-5.000000000000000000e+00
1.138138138138138089e+01,-1.852990038780868653e+00,-5.000000000000000000e+00
1.141141141141141091e+01,-1.829556959964980578e+00,-5.000000000000000000e+00
1.144144144144144093e+01,-1.804474105722783328e+00,-5.000000000000000000e+00
1.147147147147147095e+01,-1.777764094140215523e+00,-5.000000000000000000e+00
1.150150150150150097e+01,-1.749451010567834697e+00,-5.000000000000000000e+00
1.153153153153153099e+01,-1.719560385902214383e+00,-5.000000000000000000e+00
1.156156156156156101e+01,-1.688119173563843445e+00,-5.000000000000000000e+00
1.159159159159159103e+01,-1.655155725192285265e+00,-5.000000000000000000e+00
1.162162162162162105e+01,-1.620699765080513499e+00,-5.000000000000000000e+00
1.165165165165165106e+01,-1.584782363371478597e+00,-5.000000000000000000e+00
1.168168168168168108e+01,-1.547435908041074448e+00,-5.000000000000000000e+00
1.171171171171171110e+01,-1.508694075692770253e+00,-5.000000000000000000e+00
1.174174174174174112e+01,-1.468591801190238355e+00,-5.000000000000000000e+00
1.177177177177177114e+01,-1.427165246155369882e+00,-5.000000000000000000e+00
1.180180180180180116e+01,-1.384451766360074609e+00,-5.000000000000000000e+00
1.183183183183183118e+01,-1.340489878041277949e+00,-5.000000000000000000e+00
1.186186186186186120e+01,-1.295319223169484113e+00,-5.000000000000000000e+00
1.189189189189189122e+01,-1.248980533702226170e+00,-5.000000000000000000e+00
1.192192192192192124e+01,-1.201515594854637436e+00,-5.000000000000000000e+00
1.195195195195195126e+01,-1.152967207420262596e+00,-5.000000000000000000e+00
1.198198198198198128e+01,-1.103379149176087592e+00,-5.000000000000000000e+00
1.201201201201201130e+01,-1.052796135406588007e+00,-5.000000000000000000e+00
1.204204204204204132e+01,-1.001263778582396125e+00,-5.000000000000000000e+00
1.207207207207207134e+01,-9.488285472299409218e-01,-5.000000000000000000e+00
1.210210210210210136e+01,-8.955377240291561014e-01,-5.000000000000000000e+00
1.213213213213213137e+01,-8.414393631770349380e-01,-5.000000000000000000e+00
1.216216216216216139e+01,-7.865822470554819645e-01,-5.000000000000000000e+00
1.219219219219219141e+01,-7.310158422425356850e-01,-5.000000000000000000e+00
1.222222222222222143e+01,-6.747902549066261413e-01,-5.000000000000000000e+00
1.225225225225225145e+01,-6.179561856240931572e-01,-5.000000000000000000e+00
1.228228228228228147e+01,-5.605648836607050045e-01,-5.000000000000000000e+00
1.231231231231231149e+01,-5.026681007584051786e-01,-5.000000000000000000e+00
1.234234234234234151e+01,-4.443180444689588948e-01,-5.000000000000000000e+00
1.237237237237237153e+01,-3.855673310765794781e-01,-5.000000000000000000e+00
1.240240240240240155e+01,-3.264689381519869649e-01,-5.000000000000000000e+00
1.243243243243243157e+01,-2.670761567806818060e-01,-5.000000000000000000e+00
1.246246246246246159e+01,-2.074425435085112124e-01,-5.000000000000000000e+00
1.249249249249249161e+01,-1.476218720478609248e-01,-5.000000000000000000e+00
1.252252252252252163e+01,-8.766808478802011473e-02,-5.000000000000000000e+00
1.255255255255255165e+01,-2.763524415344443402e-02,-5.000000000000000000e+00
1.258258258258258167e+01,3.242251614622070066e-02,-5.000000000000000000e+00
1.261261261261261168e+01,9.245103993039731349e-02,-5.000000000000000000e+00
1.264264264264264170e+01,1.523961973820948113e-01,-5.000000000000000000e+00
1.267267267267267172e+01,2.122039338586569901e-01,-5.000000000000000000e+00
1.270270270270270174e+01,2.718203186347217803e-01,-5.000000000000000000e+00
1.273273273273273176e+01,3.311915935334401873e-01,-5.000000000000000000e+00
1.276276276276276178e+01,3.902642214021027067e-01,-5.000000000000000000e+00
1.279279279279279180e+01,4.489849343884599331e-01,-5.000000000000000000e+00
1.282282282282282360e+01,5.073007819742093583e-01,-5.000000000000000000e+00
1.285285285285285362e+01,5.651591787223140262e-01,-5.000000000000000000e+00
1.288288288288288364e+01,6.225079516951483871e-01,-5.000000000000000000e+00
1.291291291291291365e+01,6.792953875006455533e-01,-5.000000000000000000e+00
1.294294294294294367e+01,7.354702789240726846e-01,-5.000000000000000000e+00
1.297297297297297369e+01,7.909819711033652112e-01,5.000000000000000000e+00
1.300300300300300371e+01,8.457804072063860312e-01,5.000000000000000000e+00
1.303303303303303373e+01,8.998161735689198526e-01,5.000000000000000000e+00
1.306306306306306375e+01,9.530405442526996840e-01,5.000000000000000000e+00
1.309309309309309377e+01,1.005405524983288501e+00,5.000000000000000000e+00
1.312312312312312379e+01,1.056863896428192673e+00,5.000000000000000000e+00
1.315315315315315381e+01,1.107369256776184141e+00,5.000000000000000000e+00
1.318318318318318383e+01,1.156876063579433733e+00,5.000000000000000000e+00
1.321321321321321385e+01,1.205339674820728790e+00,5.000000000000000000e+00
1.324324324324324387e+01,1.252716389168738065e+00,5.000000000000000000e+00
1.327327327327327389e+01,1.298963485385030481e+00,5.000000000000000000e+00
1.330330330330330391e+01,1.344039260847306849e+00,5.000000000000000000e+00
1.333333333333333393e+01,1.387903069154112323e+00,5.000000000000000000e+00
1.336336336336336394e+01,1.430515356777115832e+00,5.000000000000000000e+00
1.339339339339339396e+01,1.471837698727909149e+00,5.000000000000000000e+00
1.342342342342342398e+01,1.511832833207160443e+00,5.000000000000000000e+00
1.345345345345345400e+01,1.550464695204881282e+00,5.000000000000000000e+00
1.348348348348348402e+01,1.587698449021505587e+00,5.000000000000000000e+00
1.351351351351351404e+01,1.623500519680457055e+00,5.000000000000000000e+00
1.354354354354354406e+01,1.657838623203878203e+00,5.000000000000000000e+00
1.357357357357357408e+01,1.690681795724221503e+00,5.000000000000000000e+00
1.360360360360360410e+01,1.722000421405450510e+00,5.000000000000000000e+00
1.363363363363363412e+01,1.751766259148673122e+00,5.000000000000000000e+00
1.366366366366366414e+01,1.779952468058128012e+00,5.000000000000000000e+00
1.369369369369369416e+01,1.806533631644557270e+00,5.000000000000000000e+00
1.372372372372372418e+01,1.831485780744142700e+00,5.000000000000000000e+00
1.375375375375375420e+01,1.854786415132338995e+00,5.000000000000000000e+00
1.378378378378378422e+01,1.876414523813111135e+00,5.000000000000000000e+00
1.381381381381381424e+01,1.896350603965284876e+00,5.000000000000000000e+00
1.384384384384384425e+01,1.914576678528920661e+00,5.000000000000000000e+00
1.387387387387387427e+01,1.931076312415856977e+00,5.000000000000000000e+00
1.390390390390390429e+01,1.945834627329803945e+00,5.000000000000000000e+00
1.393393393393393431e+01,1.958838315182622303e+00,5.000000000000000000e+00
1.396396396396396433e+01,1.970075650094692099e+00,5.000000000000000000e+00
1.399399399399399435e+01,1.979536498968546887e+00,5.000000000000000000e+00
1.402402402402402437e+01,1.987212330626242807e+00,5.000000000000000000e+00
1.405405405405405439e+01,1.993096223502219155e+00,5.000000000000000000e+00
1.408408408408408441e+01,1.997182871884716215e+00,5.000000000000000000e+00
1.411411411411411443e+01,1.999468590700120396e+00,5.000000000000000000e+00
1.414414414414414445e+01,1.999951318835924585e+00,5.000000000000000000e+00
1.417417417417417447e+01,1.998630620999304330e+00,5.000000000000000000e+00
1.420420420420420449e+01,1.995507688109637634e+00,5.000000000000000000e+00
1.423423423423423451e+01,1.990585336224610646e+00,5.000000000000000000e+00
1.426426426426426453e+01,1.983868004000880036e+00,5.000000000000000000e+00
1.429429429429429455e+01,1.975361748691582209e+00,5.000000000000000000e+00
1.432432432432432456e+01,1.965074240684294926e+00,5.000000000000000000e+00
1.435435435435435458e+01,1.953014756584382061e+00,5.000000000000000000e+00
1.438438438438438460e+01,1.939194170849954491e+00,5.000000000000000000e+00
1.441441441441441462e+01,1.923624945985990209e+00,5.000000000000000000e+00
1.444444444444444464e+01,1.906321121306459698e+00,5.000000000000000000e+00
1.447447447447447466e+01,1.887298300274584895e+00,5.000000000000000000e+00
1.450450450450450468e+01,1.866573636432651950e+00,5.000000000000000000e+00
1.453453453453453470e+01,1.844165817934062312e+00,5.000000000000000000e+00
1.456456456456456472e+01,1.820095050691572514e+00,5.000000000000000000e+00
1.459459459459459474e+01,1.794383040156916964e+00,5.000000000000000000e+00
1.462462462462462476e+01,1.767052971748242607e+00,5.000000000000000000e+00
1.465465465465465478e+01,1.738129489943008421e+00,5.000000000000000000e+00
1.468468468468468480e+01,1.707638676055199367e+00,5.000000000000000000e+00
1.471471471471471482e+01,1.675608024716893185e+00,5.000000000000000000e+00
1.474474474474474484e+01,1.642066419085391749e+00,5.000000000000000000e+00
1.477477477477477485e+01,1.607044104798267536e+00,5.000000000000000000e+00
1.480480480480480487e+01,1.570572662699816879e+00,5.000000000000000000e+00
1.483483483483483489e+01,1.532684980363508087e+00,5.000000000000000000e+00
1.486486486486486491e+01,1.493415222436108802e+00,5.000000000000000000e+00
1.489489489489489493e+01,1.452798799830230081e+00,5.000000000000000000e+00
1.492492492492492495e+01,1.410872337793068754e+00,5.000000000000000000e+00
1.495495495495495497e+01,1.367673642880143259e+00,5.000000000000000000e+00
1.498498498498498499e+01,1.323241668863801346e+00,5.000000000000000000e+00
1.501501501501501501e+01,1.277616481607243060e+00,5.000000000000000000e+00
1.504504504504504503e+01,1.230839222935732336e+00,5.000000000000000000e+00
1.507507507507507505e+01,1.182952073537574700e+00,5.000000000000000000e+00
1.510510510510510507e+01,1.133998214928318760e+00,5.000000000000000000e+00
1.513513513513513509e+01,1.084021790512473382e+00,5.000000000000000000e+00
1.516516516516516511e+01,1.033067865777859584e+00,5.000000000000000000e+00
1.519519519519519513e+01,9.811823876584835347e-01,5.000000000000000000e+00
1.522522522522522515e+01,9.284121431025832427e-01,5.000000000000000000e+00
1.525525525525525516e+01,8.748047168832013831e-01,5.000000000000000000e+00
1.528528528528528518e+01,8.204084486893334915e-01,5.000000000000000000e+00
1.531531531531531520e+01,7.652723895363418016e-01,5.000000000000000000e+00
1.534534534534534522e+01,7.094462575349407274e-01,5.000000000000000000e+00
1.537537537537537524e+01,6.529803930586399741e-01,5.000000000000000000e+00
1.540540540540540526e+01,5.959257133500709402e-01,5.000000000000000000e+00
1.543543543543543528e+01,5.383336666071298904e-01,5.000000000000000000e+00
1.546546546546546530e+01,4.802561855903413890e-01,5.000000000000000000e+00
1.549549549549549532e+01,4.217456407932728135e-01,5.000000000000000000e+00
1.552552552552552534e+01,3.628547932182316083e-01,5.000000000000000000e+00
1.555555555555555536e+01,3.036367467998258851e-01,5.000000000000000000e+00
1.558558558558558538e+01,2.441449005192915800e-01,5.000000000000000000e+00
1.561561561561561540e+01,1.844329002527654027e-01,5.000000000000000000e+00
1.564564564564564542e+01,1.245545903969243196e-01,5.000000000000000000e+00
1.567567567567567544e+01,6.456396531561203744e-02,5.000000000000000000e+00
1.570570570570570545e+01,4.515120651234779715e-03,5.000000000000000000e+00
1.573573573573573547e+01,-5.553779545516927818e-02,5.000000000000000000e+00
1.576576576576576549e+01,-1.155406311912004630e-01,5.000000000000000000e+00
1.579579579579579551e+01,-1.754392799036785799e-01,5.000000000000000000e+00
1.582582582582582553e+01,-2.351797288885024151e-01,5.000000000000000000e+00
1.585585585585585555e+01,-2.947081080957917876e-01,5.000000000000000000e+00
1.588588588588588557e+01,-3.539707387063936728e-01,5.000000000000000000e+00
1.591591591591591559e+01,-4.129141815359484990e-01,5.000000000000000000e+00
1.594594594594594561e+01,-4.714852852228698099e-01,5.000000000000000000e+00
1.597597597597597563e+01,-5.296312341567834814e-01,5.000000000000000000e+00
1.600600600600600742e+01,-5.872995961042126734e-01,5.000000000000000000e+00
1.603603603603603744e+01,-6.444383694885402747e-01,5.000000000000000000e+00
1.606606606606606746e+01,-7.009960302816679034e-01,5.000000000000000000e+00
1.609609609609609748e+01,-7.569215784650185075e-01,-5.000000000000000000e+00
1.612612612612612750e+01,-8.121645840180382603e-01,-5.000000000000000000e+00
1.615615615615615752e+01,-8.666752323927072732e-01,-5.000000000000000000e+00
1.618618618618618754e+01,-9.204043694330585890e-01,-5.000000000000000000e+00
1.621621621621621756e+01,-9.733035456991974144e-01,-5.000000000000000000e+00
1.624624624624624758e+01,-1.025325060155853674e+00,-5.000000000000000000e+00
1.627627627627627760e+01,-1.076422003186072063e+00,-5.000000000000000000e+00
1.630630630630630762e+01,-1.126548298891252076e+00,-5.000000000000000000e+00
1.633633633633633764e+01,-1.175658746639396179e+00,-5.000000000000000000e+00
1.636636636636636766e+01,-1.223709061824097999e+00,-5.000000000000000000e+00
1.639639639639639768e+01,-1.270655915797519464e+00,-5.000000000000000000e+00
1.642642642642642770e+01,-1.316456974941345948e+00,-5.000000000000000000e+00
1.645645645645645772e+01,-1.361070938840488909e+00,-5.000000000000000000e+00
1.648648648648648773e+01,-1.404457577525113576e+00,-5.000000000000000000e+00
1.651651651651651775e+01,-1.446577767747406984e+00,-5.000000000000000000e+00
1.654654654654654777e+01,-1.487393528260378517e+00,-5.000000000000000000e+00
1.657657657657657779e+01,-1.526868054066876201e+00,-5.000000000000000000e+00
1.660660660660660781e+01,-1.564965749607939438e+00,-5.000000000000000000e+00
1.663663663663663783e+01,-1.601652260860557009e+00,-5.000000000000000000e+00
1.666666666666666785e+01,-1.636894506315890174e+00,-5.000000000000000000e+00
1.669669669669669787e+01,-1.670660706810025875e+00,-5.000000000000000000e+00
1.672672672672672789e+01,-1.702920414180356889e+00,-5.000000000000000000e+00
1.675675675675675791e+01,-1.733644538721755834e+00,-5.000000000000000000e+00
1.678678678678678793e+01,-1.762805375417777709e+00,-5.000000000000000000e+00
1.681681681681681795e+01,-1.790376628923240787e+00,-5.000000000000000000e+00
1.684684684684684797e+01,-1.816333437275658103e+00,-5.000000000000000000e+00
1.687687687687687799e+01,-1.840652394314138629e+00,-5.000000000000000000e+00
1.690690690690690801e+01,-1.863311570785538329e+00,-5.000000000000000000e+00
1.693693693693693803e+01,-1.884290534118835625e+00,-5.000000000000000000e+00
1.696696696696696804e+01,-1.903570366849893558e+00,-5.000000000000000000e+00
1.699699699699699806e+01,-1.921133683679998372e+00,-5.000000000000000000e+00
1.702702702702702808e+01,-1.936964647152790153e+00,-5.000000000000000000e+00
1.705705705705705810e+01,-1.951048981935451510e+00,-5.000000000000000000e+00
1.708708708708708812e+01,-1.963373987691273248e+00,-5.000000000000000000e+00
1.711711711711711814e+01,-1.973928550531991455e+00,-5.000000000000000000e+00
1.714714714714714816e+01,-1.982703153039569566e+00,-5.000000000000000000e+00
1.717717717717717818e+01,-1.989689882848386215e+00,-5.000000000000000000e+00
1.720720720720720820e+01,-1.994882439780091277e+00,-5.000000000000000000e+00
1.723723723723723822e+01,-1.998276141524697680e+00,-5.000000000000000000e+00
1.726726726726726824e+01,-1.999867927862783779e+00,-5.000000000000000000e+00
1.729729729729729826e+01,-1.999656363424999306e+00,-5.000000000000000000e+00
1.732732732732732828e+01,-1.997641638986388690e+00,-5.000000000000000000e+00
1.735735735735735830e+01,-1.993825571294362664e+00,-5.000000000000000000e+00
1.738738738738738832e+01,-1.988211601430473596e+00,-5.000000000000000000e+00
1.741741741741741833e+01,-1.980804791707471146e+00,-5.000000000000000000e+00
1.744744744744744835e+01,-1.971611821104439333e+00,-5.000000000000000000e+00
1.747747747747747837e+01,-1.960640979244127058e+00,-5.000000000000000000e+00
1.750750750750750839e+01,-1.947902158917905968e+00,-5.000000000000000000e+00
1.753753753753753841e+01,-1.933406847165094034e+00,-5.000000000000000000e+00
1.756756756756756843e+01,-1.917168114914692412e+00,-5.000000000000000000e+00
1.759759759759759845e+01,-1.899200605198870351e+00,-5.000000000000000000e+00
1.762762762762762847e+01,-1.879520519948833401e+00,-5.000000000000000000e+00
1.765765765765765849e+01,-1.858145605384974308e+00,-5.000000000000000000e+00
1.768768768768768851e+01,-1.835095136014487371e+00,-5.000000000000000000e+00
1.771771771771771853e+01,-1.810389897250871183e+00,-5.000000000000000000e+00
1.774774774774774855e+01,-1.784052166670995865e+00,-5.000000000000000000e+00
1.777777777777777857e+01,-1.756105693926632405e+00,-5.000000000000000000e+00
1.780780780780780859e+01,-1.726575679328564039e+00,-5.000000000000000000e+00
1.783783783783783861e+01,-1.695488751122583571e+00,-5.000000000000000000e+00
1.786786786786786863e+01,-1.662872941477875122e+00,-5.000000000000000000e+00
1.789789789789789864e+01,-1.628757661209427665e+00,-5.000000000000000000e+00
1.792792792792792866e+01,-1.593173673257275214e+00,-5.000000000000000000e+00
1.795795795795795868e+01,-1.556153064946479647e+00,-5.000000000000000000e+00
1.798798798798798870e+01,-1.517729219052868395e+00,-5.000000000000000000e+00
1.801801801801801872e+01,-1.477936783700619650e+00,-5.000000000000000000e+00
1.804804804804804874e+01,-1.436811641118837635e+00,-5.000000000000000000e+00
1.807807807807807876e+01,-1.394390875285294040e+00,-5.000000000000000000e+00
1.810810810810810878e+01,-1.350712738486508968e+00,-5.000000000000000000e+00
1.813813813813813880e+01,-1.305816616824327703e+00,-5.000000000000000000e+00
1.816816816816816882e+01,-1.259742994700097984e+00,-5.000000000000000000e+00
1.819819819819819884e+01,-1.212533418308469280e+00,-5.000000000000000000e+00
1.822822822822822886e+01,-1.164230458173738825e+00,-5.000000000000000000e+00
1.825825825825825888e+01,-1.114877670762522532e+00,-5.000000000000000000e+00
1.828828828828828890e+01,-1.064519559207366850e+00,-5.000000000000000000e+00
1.831831831831831892e+01,-1.013201533176720126e+00,-5.000000000000000000e+00
1.834834834834834894e+01,-9.609698679274473188e-01,-5.000000000000000000e+00
1.837837837837837895e+01,-9.078716625768155080e-01,-5.000000000000000000e+00
1.840840840840840897e+01,-8.539547976315731148e-01,-5.000000000000000000e+00
1.843843843843843899e+01,-7.992678918124250798e-01,-5.000000000000000000e+00
1.846846846846846901e+01,-7.438602582128336360e-01,-5.000000000000000000e+00
1.849849849849849903e+01,-6.877818598316794985e-01,-5.000000000000000000e+00
1.852852852852852905e+01,-6.310832645198796165e-01,-5.000000000000000000e+00
1.855855855855855907e+01,-5.738155993815902134e-01,-5.000000000000000000e+00
1.858858858858858909e+01,-5.160305046711104460e-01,-5.000000000000000000e+00
1.861861861861861911e+01,-4.577800872270608723e-01,-5.000000000000000000e+00
1.864864864864864913e+01,-3.991168734858272504e-01,-5.000000000000000000e+00
1.867867867867867915e+01,-3.400937621166372771e-01,-5.000000000000000000e+00
1.870870870870870917e+01,-2.807639763209829886e-01,-5.000000000000000000e+00
1.873873873873873919e+01,-2.211810158394002801e-01,-5.000000000000000000e+00
1.876876876876876921e+01,-1.613986087088840615e-01,-5.000000000000000000e+00
1.879879879879879923e+01,-1.014706628144402545e-01,-5.000000000000000000e+00
1.882882882882882924e+01,-4.145121727846258486e-02,-5.000000000000000000e+00
1.885885885885885926e+01,1.860560626823191607e-02,-5.000000000000000000e+00
1.888888888888888928e+01,7.864565248976813916e-02,-5.000000000000000000e+00
1.891891891891891930e+01,1.386147811789711914e-01,-5.000000000000000000e+00
1.894894894894894932e+01,1.984589160774826166e-01,-5.000000000000000000e+00
1.897897897897897934e+01,2.581240936382115936e-01,-5.000000000000000000e+00
1.900900900900900936e+01,3.175565116861507886e-01,-5.000000000000000000e+00
1.903903903903903938e+01,3.767025779336767854e-01,-5.000000000000000000e+00
1.906906906906906940e+01,4.355089583065885339e-01,-5.000000000000000000e+00
1.909909909909909942e+01,4.939226250373048854e-01,-5.000000000000000000e+00
1.912912912912912944e+01,5.518909044818552934e-01,-5.000000000000000000e+00
1.915915915915915946e+01,6.093615246175448918e-01,-5.000000000000000000e+00
1.918918918918918948e+01,6.662826621784631032e-01,-5.000000000000000000e+00
1.921921921921921950e+01,7.226029893863332720e-01,-5.000000000000000000e+00
1.924924924924924952e+01,7.782717202345633689e-01,5.000000000000000000e+00
1.927927927927927954e+01,8.332386562837624799e-01,5.000000000000000000e+00
1.930930930930930955e+01,8.874542319274268953e-01,5.000000000000000000e+00
1.933933933933933957e+01,9.408695590869795566e-01,5.000000000000000000e+00
1.936936936936936959e+01,9.934364712958582144e-01,5.000000000000000000e+00
1.939939939939939961e+01,1.045107567132900650e+00,5.000000000000000000e+00
1.942942942942942963e+01,1.095836252965862734e+00,5.000000000000000000e+00
1.945945945945945965e+01,1.145576784966523931e+00,5.000000000000000000e+00
1.948948948948948967e+01,1.194284310359495560e+00,5.000000000000000000e+00
1.951951951951951969e+01,1.241914907867535334e+00,5.000000000000000000e+00
1.954954954954954971e+01,1.288425627316896360e+00,5.000000000000000000e+00
1.957957957957957973e+01,1.333774528367001277e+00,5.000000000000000000e+00
1.960960960960960975e+01,1.377920718329511018e+00,5.000000000000000000e+00
1.963963963963963977e+01,1.420824389042690372e+00,5.000000000000000000e+00
1.966966966966966979e+01,1.462446852767819161e+00,5.000000000000000000e+00
1.969969969969969981e+01,1.502750577075277150e+00,5.000000000000000000e+00
1.972972972972972983e+01,1.541699218688846962e+00,5.000000000000000000e+00
1.975975975975975985e+01,1.579257656257716524e+00,5.000000000000000000e+00
1.978978978978978986e+01,1.615392022026626906e+00,5.000000000000000000e+00
1.981981981981981988e+01,1.650069732375611720e+00,5.000000000000000000e+00
1.984984984984984990e+01,1.683259517201784572e+00,5.000000000000000000e+00
1.987987987987987992e+01,1.714931448116683743e+00,5.000000000000000000e+00
1.990990990990990994e+01,1.745056965433745333e+00,5.000000000000000000e+00
1.993993993993993996e+01,1.773608903921570779e+00,5.000000000000000000e+00
1.996996996996996998e+01,1.800561517299764880e+00,5.000000000000000000e+00
2.000000000000000000e+01,1.825890501455255333e+00,5.000000000000000000e+00
2.003003003003003002e+01,1.849573016358162292e+00,5.000000000000000000e+00
2.006006006006006004e+01,1.871587706657450001e+00,5.000000000000000000e+00
2.009009009009009006e+01,1.891914720937793115e+00,5.000000000000000000e+00
2.012012012012012008e+01,1.910535729620291390e+00,5.000000000000000000e+00
2.015015015015015010e+01,1.927433941490891645e+00,5.000000000000000000e+00
2.018018018018018012e+01,1.942594118841611595e+00,5.000000000000000000e+00
2.021021021021021014e+01,1.956002591210914021e+00,5.000000000000000000e+00
2.024024024024024015e+01,1.967647267710838754e+00,5.000000000000000000e+00
2.027027027027027017e+01,1.977517647929779576e+00,5.000000000000000000e+00
2.030030030030030019e+01,1.985604831401071912e+00,5.000000000000000000e+00
2.033033033033033021e+01,1.991901525628853697e+00,5.000000000000000000e+00
2.036036036036036023e+01,1.996402052663965421e+00,5.000000000000000000e+00
2.039039039039039025e+01,1.999102354223953659e+00,5.000000000000000000e+00
2.042042042042042027e+01,1.999999995352566673e+00,5.000000000000000000e+00
2.045045045045045029e+01,1.999094166615439816e+00,5.000000000000000000e+00
2.048048048048048031e+01,1.996385684829990348e+00,5.000000000000000000e+00
2.051051051051051033e+01,1.991876992328865059e+00,5.000000000000000000e+00
2.054054054054054035e+01,1.985572154757603291e+00,5.000000000000000000e+00
2.057057057057057037e+01,1.977476857408502209e+00,5.000000000000000000e+00
2.060060060060060039e+01,1.967598400093990341e+00,5.000000000000000000e+00
2.063063063063063041e+01,1.955945690564132144e+00,5.000000000000000000e+00
2.066066066066066043e+01,1.942529236474197285e+00,5.000000000000000000e+00
2.069069069069069045e+01,1.927361135909541945e+00,5.000000000000000000e+00
2.072072072072072046e+01,1.910455066476342889e+00,5.000000000000000000e+00
2.075075075075075048e+01,1.891826272968020417e+00,5.000000000000000000e+00
2.078078078078078050e+01,1.871491553618477521e+00,5.000000000000000000e+00
2.081081081081081052e+01,1.849469244954544234e+00,5.000000000000000000e+00
2.084084084084084054e+01,1.825779205261291560e+00,5.000000000000000000e+00
2.087087087087087056e+01,1.800442796675121748e+00,5.000000000000000000e+00
2.090090090090090058e+01,1.773482865920783080e+00,5.000000000000000000e+00
2.093093093093093060e+01,1.744923723709681296e+00,5.000000000000000000e+00
2.096096096096096062e+01,1.714791122818060787e+00,5.000000000000000000e+00
2.099099099099099064e+01,1.683112234864826862e+00,5.000000000000000000e+00
2.102102102102102066e+01,1.649915625809947883e+00,5.000000000000000000e+00
2.105105105105105068e+01,1.615231230195530721e+00,5.000000000000000000e+00
2.108108108108108070e+01,1.579090324152799374e+00,5.000000000000000000e+00
2.111111111111111072e+01,1.541525497199313754e+00,5.000000000000000000e+00
2.114114114114114074e+01,1.502570622851863602e+00,5.000000000000000000e+00
2.117117117117117076e+01,1.462260828081535458e+00,5.000000000000000000e+00
2.120120120120120077e+01,1.420632461638494881e+00,5.000000000000000000e+00
2.123123123123123079e+01,1.377723061275049066e+00,5.000000000000000000e+00
2.126126126126126081e+01,1.333571319896544205e+00,5.000000000000000000e+00
2.129129129129129083e+01,1.288217050670620756e+00,5.000000000000000000e+00
2.132132132132132085e+01,1.241701151126289648e+00,5.000000000000000000e+00
2.135135135135135087e+01,1.194065566275201329e+00,5.000000000000000000e+00
2.138138138138138089e+01,1.145353250788363697e+00,5.000000000000000000e+00
2.141141141141141091e+01,1.095608130262413882e+00,5.000000000000000000e+00
2.144144144144144093e+01,1.044875061610374578e+00,5.000000000000000000e+00
2.147147147147147095e+01,9.931997926126070464e-01,5.000000000000000000e+00
2.150150150150150097e+01,9.406289206644404821e-01,5.000000000000000000e+00
2.153153153153153099e+01,8.872098507576721138e-01,5.000000000000000000e+00
2.156156156156156101e+01,8.329907527338301643e-01,5.000000000000000000e+00
2.159159159159159103e+01,7.780205178477450634e-01,5.000000000000000000e+00
2.162162162162162105e+01,7.223487146805968040e-01,5.000000000000000000e+00
2.165165165165165106e+01,6.660255444421937510e-01,5.000000000000000000e+00
2.168168168168168108e+01,6.091017957027879959e-01,5.000000000000000000e+00
2.171171171171171110e+01,5.516287985952468276e-01,5.000000000000000000e+00
2.174174174174174112e+01,4.936583785288793935e-01,5.000000000000000000e+00
2.177177177177177114e+01,4.352428094566541672e-01,5.000000000000000000e+00
2.180180180180180116e+01,3.764347667379494000e-01,5.000000000000000000e+00
2.183183183183183118e+01,3.172872796393415018e-01,5.000000000000000000e+00
2.186186186186186120e+01,2.578536835162627550e-01,5.000000000000000000e+00
2.189189189189189122e+01,1.981875717186478425e-01,5.000000000000000000e+00
2.192192192192192124e+01,1.383427472639383315e-01,5.000000000000000000e+00
2.195195195195195126e+01,7.837317432102181014e-02,5.000000000000000000e+00
2.198198198198198128e+01,1.833292954885592033e-02,5.000000000000000000e+00
2.201201201201201130e+01,-4.172384666634443295e-02,5.000000000000000000e+00
2.204204204204204132e+01,-1.017429990313846178e-01,5.000000000000000000e+00
2.207207207207207134e+01,-1.616704061798100445e-01,5.000000000000000000e+00
2.210210210210210136e+01,-2.214520294750331186e-01,5.000000000000000000e+00
2.213213213213213137e+01,-2.810339617388595834e-01,5.000000000000000000e+00
2.216216216216216139e+01,-3.403624758614743895e-01,5.000000000000000000e+00
2.219219219219219141e+01,-3.993840732490536727e-01,5.000000000000000000e+00
2.222222222222222143e+01,-4.580455320653155082e-01,5.000000000000000000e+00
2.225225225225225145e+01,-5.162939552235092933e-01,5.000000000000000000e+00
2.228228228228228147e+01,-5.740768180855665426e-01,5.000000000000000000e+00
2.231231231231231149e+01,-6.313420158254023917e-01,5.000000000000000000e+00
2.234234234234234151e+01,-6.880379104136570279e-01,5.000000000000000000e+00
2.237237237237237153e+01,-7.441133771815111597e-01,5.000000000000000000e+00
2.240240240240240155e+01,-7.995178509215856710e-01,-5.000000000000000000e+00
2.243243243243243157e+01,-8.542013714843558203e-01,-5.000000000000000000e+00
2.246246246246246159e+01,-9.081146288289632107e-01,-5.000000000000000000e+00
2.249249249249249161e+01,-9.612090074878024692e-01,-5.000000000000000000e+00
2.252252252252252163e+01,-1.013436630404786598e+00,-5.000000000000000000e+00
2.255255255255255165e+01,-1.064750402107761396e+00,-5.000000000000000000e+00
2.258258258258258167e+01,-1.115104051176137201e+00,-5.000000000000000000e+00
2.261261261261261168e+01,-1.164452171965445926e+00,-5.000000000000000000e+00
2.264264264264264170e+01,-1.212750265551197248e+00,-5.000000000000000000e+00
2.267267267267267172e+01,-1.259954779855112728e+00,-5.000000000000000000e+00
2.270270270270270174e+01,-1.306023148917556220e+00,-5.000000000000000000e+00
