t,Vin,Vout
5.820058200582005348e-02,1.163354607130788754e-01,5.000000000000000000e+00
5.850058500585005039e-02,1.169344455532844995e-01,5.000000000000000000e+00
5.880058800588005424e-02,1.175334198691796311e-01,5.000000000000000000e+00
5.910059100591005116e-02,1.181323836068554761e-01,5.000000000000000000e+00
5.940059400594005501e-02,1.187313367124042396e-01,5.000000000000000000e+00
5.970059700597005192e-02,1.193302791319190564e-01,5.000000000000000000e+00
6.000060000600005577e-02,1.199292108114940469e-01,5.000000000000000000e+00
6.030060300603005269e-02,1.205281316972242611e-01,5.000000000000000000e+00
6.060060600606005654e-02,1.211270417352057621e-01,5.000000000000000000e+00
6.090060900609005345e-02,1.217259408715355290e-01,5.000000000000000000e+00
6.120061200612005731e-02,1.223248290523116233e-01,5.000000000000000000e+00
6.150061500615005422e-02,1.229237062236329669e-01,5.000000000000000000e+00
6.180061800618005807e-02,1.235225723315995922e-01,5.000000000000000000e+00
6.210062100621005499e-02,1.241214273223124193e-01,5.000000000000000000e+00
6.240062400624005884e-02,1.247202711418734788e-01,5.000000000000000000e+00
6.270062700627006269e-02,1.253191037363857174e-01,5.000000000000000000e+00
6.300063000630005960e-02,1.259179250519530946e-01,5.000000000000000000e+00
6.330063300633005652e-02,1.265167350346806663e-01,5.000000000000000000e+00
6.360063600636005343e-02,1.271155336306744321e-01,5.000000000000000000e+00
6.390063900639006422e-02,1.277143207860414742e-01,5.000000000000000000e+00
6.420064200642006114e-02,1.283130964468898183e-01,5.000000000000000000e+00
6.450064500645005805e-02,1.289118605593286004e-01,5.000000000000000000e+00
6.480064800648005496e-02,1.295106130694679558e-01,5.000000000000000000e+00
6.510065100651006575e-02,1.301093539234191576e-01,5.000000000000000000e+00
6.540065400654006267e-02,1.307080830672943395e-01,5.000000000000000000e+00
6.570065700657005958e-02,1.313068004472068562e-01,5.000000000000000000e+00
6.600066000660005650e-02,1.319055060092710896e-01,5.000000000000000000e+00
6.630066300663006729e-02,1.325041996996024485e-01,5.000000000000000000e+00
6.660066600666006420e-02,1.331028814643173963e-01,5.000000000000000000e+00
6.690066900669006111e-02,1.337015512495335068e-01,5.000000000000000000e+00
6.720067200672005803e-02,1.343002090013694083e-01,5.000000000000000000e+00
6.750067500675005494e-02,1.348988546659448673e-01,5.000000000000000000e+00
6.780067800678006573e-02,1.354974881893807048e-01,5.000000000000000000e+00
6.810068100681006265e-02,1.360961095177987690e-01,5.000000000000000000e+00
6.840068400684005956e-02,1.366947185973221013e-01,5.000000000000000000e+00
6.870068700687005647e-02,1.372933153740747703e-01,5.000000000000000000e+00
6.900069000690006726e-02,1.378918997941820657e-01,5.000000000000000000e+00
6.930069300693006418e-02,1.384904718037702209e-01,5.000000000000000000e+00
6.960069600696006109e-02,1.390890313489667462e-01,5.000000000000000000e+00
6.990069900699005800e-02,1.396875783759001510e-01,5.000000000000000000e+00
7.020070200702006880e-02,1.402861128307001937e-01,5.000000000000000000e+00
7.050070500705006571e-02,1.408846346594976318e-01,5.000000000000000000e+00
7.080070800708006262e-02,1.414831438084244442e-01,5.000000000000000000e+00
7.110071100711005954e-02,1.420816402236137477e-01,5.000000000000000000e+00
7.140071400714007033e-02,1.426801238511997971e-01,5.000000000000000000e+00
7.170071700717006724e-02,1.432785946373179575e-01,5.000000000000000000e+00
7.200072000720006415e-02,1.438770525281047596e-01,5.000000000000000000e+00
7.230072300723006107e-02,1.444754974696979555e-01,5.000000000000000000e+00
7.260072600726007186e-02,1.450739294082364628e-01,5.000000000000000000e+00
7.290072900729006877e-02,1.456723482898602540e-01,5.000000000000000000e+00
7.320073200732006569e-02,1.462707540607105783e-01,5.000000000000000000e+00
7.350073500735006260e-02,1.468691466669298229e-01,5.000000000000000000e+00
7.380073800738007339e-02,1.474675260546616518e-01,5.000000000000000000e+00
7.410074100741007030e-02,1.480658921700507558e-01,5.000000000000000000e+00
7.440074400744006722e-02,1.486642449592431581e-01,5.000000000000000000e+00
7.470074700747006413e-02,1.492625843683859921e-01,5.000000000000000000e+00
7.500075000750007492e-02,1.498609103436276957e-01,5.000000000000000000e+00
7.530075300753007184e-02,1.504592228311177615e-01,5.000000000000000000e+00
7.560075600756006875e-02,1.510575217770070700e-01,5.000000000000000000e+00
7.590075900759006566e-02,1.516558071274476116e-01,5.000000000000000000e+00
7.620076200762007645e-02,1.522540788285926538e-01,5.000000000000000000e+00
7.650076500765007337e-02,1.528523368265966298e-01,5.000000000000000000e+00
7.680076800768007028e-02,1.534505810676152215e-01,5.000000000000000000e+00
7.710077100771006720e-02,1.540488114978054435e-01,5.000000000000000000e+00
7.740077400774006411e-02,1.546470280633254202e-01,5.000000000000000000e+00
7.770077700777007490e-02,1.552452307103346363e-01,5.000000000000000000e+00
7.800078000780007181e-02,1.558434193849937144e-01,5.000000000000000000e+00
7.830078300783006873e-02,1.564415940334646371e-01,5.000000000000000000e+00
7.860078600786006564e-02,1.570397546019106083e-01,5.000000000000000000e+00
7.890078900789007643e-02,1.576379010364961364e-01,5.000000000000000000e+00
7.920079200792007335e-02,1.582360332833868677e-01,5.000000000000000000e+00
7.950079500795007026e-02,1.588341512887498919e-01,5.000000000000000000e+00
7.980079800798006717e-02,1.594322549987535198e-01,5.000000000000000000e+00
8.010080100801007796e-02,1.600303443595673114e-01,5.000000000000000000e+00
8.040080400804007488e-02,1.606284193173621588e-01,5.000000000000000000e+00
8.070080700807007179e-02,1.612264798183102588e-01,5.000000000000000000e+00
8.100081000810006870e-02,1.618245258085850291e-01,5.000000000000000000e+00
8.130081300813007950e-02,1.624225572343613588e-01,5.000000000000000000e+00
8.160081600816007641e-02,1.630205740418152471e-01,5.000000000000000000e+00
8.190081900819007332e-02,1.636185761771241365e-01,5.000000000000000000e+00
8.220082200822007024e-02,1.642165635864667461e-01,5.000000000000000000e+00
8.250082500825008103e-02,1.648145362160232108e-01,5.000000000000000000e+00
8.280082800828007794e-02,1.654124940119748033e-01,5.000000000000000000e+00
8.310083100831007485e-02,1.660104369205042951e-01,5.000000000000000000e+00
8.340083400834007177e-02,1.666083648877957624e-01,5.000000000000000000e+00
8.370083700837008256e-02,1.672062778600346411e-01,5.000000000000000000e+00
8.400084000840007947e-02,1.678041757834076164e-01,5.000000000000000000e+00
8.430084300843007639e-02,1.684020586041028167e-01,5.000000000000000000e+00
8.460084600846007330e-02,1.689999262683097581e-01,5.000000000000000000e+00
8.490084900849008409e-02,1.695977787222192612e-01,5.000000000000000000e+00
8.520085200852008100e-02,1.701956159120234791e-01,5.000000000000000000e+00
8.550085500855007792e-02,1.707934377839160078e-01,5.000000000000000000e+00
8.580085800858007483e-02,1.713912442840918315e-01,5.000000000000000000e+00
8.610086100861008562e-02,1.719890353587473220e-01,5.000000000000000000e+00
8.640086400864008254e-02,1.725868109540800999e-01,5.000000000000000000e+00
8.670086700867007945e-02,1.731845710162893681e-01,5.000000000000000000e+00
8.700087000870007636e-02,1.737823154915756341e-01,5.000000000000000000e+00
8.730087300873007328e-02,1.743800443261407929e-01,5.000000000000000000e+00
8.760087600876008407e-02,1.749777574661882384e-01,5.000000000000000000e+00
8.790087900879008098e-02,1.755754548579226137e-01,5.000000000000000000e+00
8.820088200882007790e-02,1.761731364475501438e-01,5.000000000000000000e+00
8.850088500885007481e-02,1.767708021812783858e-01,5.000000000000000000e+00
8.880088800888008560e-02,1.773684520053163960e-01,5.000000000000000000e+00
8.910089100891008251e-02,1.779660858658745348e-01,5.000000000000000000e+00
8.940089400894007943e-02,1.785637037091647450e-01,5.000000000000000000e+00
8.970089700897007634e-02,1.791613054814003014e-01,5.000000000000000000e+00
9.000090000900008713e-02,1.797588911287960334e-01,5.000000000000000000e+00
9.030090300903008405e-02,1.803564605975680746e-01,5.000000000000000000e+00
9.060090600906008096e-02,1.809540138339341686e-01,5.000000000000000000e+00
9.090090900909007787e-02,1.815515507841133913e-01,5.000000000000000000e+00
9.120091200912008866e-02,1.821490713943264006e-01,5.000000000000000000e+00
9.150091500915008558e-02,1.827465756107951866e-01,5.000000000000000000e+00
9.180091800918008249e-02,1.833440633797433772e-01,5.000000000000000000e+00
9.210092100921007940e-02,1.839415346473959323e-01,5.000000000000000000e+00
9.240092400924009020e-02,1.845389893599794218e-01,5.000000000000000000e+00
9.270092700927008711e-02,1.851364274637218033e-01,5.000000000000000000e+00
9.300093000930008402e-02,1.857338489048525887e-01,5.000000000000000000e+00
9.330093300933008094e-02,1.863312536296027888e-01,5.000000000000000000e+00
9.360093600936009173e-02,1.869286415842048854e-01,5.000000000000000000e+00
9.390093900939008864e-02,1.875260127148928868e-01,5.000000000000000000e+00
9.420094200942008555e-02,1.881233669679023002e-01,5.000000000000000000e+00
9.450094500945008247e-02,1.887207042894701869e-01,5.000000000000000000e+00
9.480094800948009326e-02,1.893180246258351351e-01,5.000000000000000000e+00
9.510095100951009017e-02,1.899153279232372038e-01,5.000000000000000000e+00
9.540095400954008709e-02,1.905126141279180341e-01,5.000000000000000000e+00
9.570095700957008400e-02,1.911098831861207659e-01,5.000000000000000000e+00
9.600096000960009479e-02,1.917071350440902044e-01,5.000000000000000000e+00
