t,Vin,Vout
3.422734227342273172e+00,-5.549051678336979210e-01,-5.000000000000000000e+00
3.423034230342302919e+00,-5.554815922173955700e-01,-5.000000000000000000e+00
3.423334233342333111e+00,-5.560579666067513305e-01,-5.000000000000000000e+00
3.423634236342363302e+00,-5.566342909498895875e-01,-5.000000000000000000e+00
3.423934239342393049e+00,-5.572105651949390559e-01,-5.000000000000000000e+00
3.424234242342423240e+00,-5.577867892900360003e-01,-5.000000000000000000e+00
3.424534245342452987e+00,-5.583629631833174622e-01,-5.000000000000000000e+00
3.424834248342483178e+00,-5.589390868229282550e-01,-5.000000000000000000e+00
3.425134251342512925e+00,-5.595151601570147459e-01,-5.000000000000000000e+00
3.425434254342543117e+00,-5.600911831337309632e-01,-5.000000000000000000e+00
3.425734257342573308e+00,-5.606671557012328222e-01,-5.000000000000000000e+00
3.426034260342603055e+00,-5.612430778076809013e-01,-5.000000000000000000e+00
3.426334263342633246e+00,-5.618189494012431062e-01,-5.000000000000000000e+00
3.426634266342662993e+00,-5.623947704300880090e-01,-5.000000000000000000e+00
3.426934269342693185e+00,-5.629705408423925084e-01,-5.000000000000000000e+00
3.427234272342722932e+00,-5.635462605863345020e-01,-5.000000000000000000e+00
3.427534275342753123e+00,-5.641219296100998815e-01,-5.000000000000000000e+00
3.427834278342783314e+00,-5.646975478618765365e-01,-5.000000000000000000e+00
3.428134281342813061e+00,-5.652731152898569089e-01,-5.000000000000000000e+00
3.428434284342843252e+00,-5.658486318422406569e-01,-5.000000000000000000e+00
3.428734287342872999e+00,-5.664240974672285489e-01,-5.000000000000000000e+00
3.429034290342903191e+00,-5.669995121130292359e-01,-5.000000000000000000e+00
3.429334293342932938e+00,-5.675748757278528123e-01,-5.000000000000000000e+00
3.429634296342963129e+00,-5.681501882599172548e-01,-5.000000000000000000e+00
3.429934299342993320e+00,-5.687254496574423168e-01,-5.000000000000000000e+00
3.430234302343023067e+00,-5.693006598686527475e-01,-5.000000000000000000e+00
3.430534305343053258e+00,-5.698758188417802906e-01,-5.000000000000000000e+00
3.430834308343083006e+00,-5.704509265250579109e-01,-5.000000000000000000e+00
3.431134311343113197e+00,-5.710259828667264559e-01,-5.000000000000000000e+00
3.431434314343142944e+00,-5.716009878150283274e-01,-5.000000000000000000e+00
3.431734317343173135e+00,-5.721759413182135878e-01,-5.000000000000000000e+00
3.432034320343203326e+00,-5.727508433245345199e-01,-5.000000000000000000e+00
3.432334323343233073e+00,-5.733256937822481802e-01,-5.000000000000000000e+00
3.432634326343263265e+00,-5.739004926396187312e-01,-5.000000000000000000e+00
3.432934329343293012e+00,-5.744752398449113340e-01,-5.000000000000000000e+00
3.433234332343323203e+00,-5.750499353463994767e-01,-5.000000000000000000e+00
3.433534335343352950e+00,-5.756245790923579797e-01,-5.000000000000000000e+00
3.433834338343383141e+00,-5.761991710310694348e-01,-5.000000000000000000e+00
3.434134341343413332e+00,-5.767737111108186543e-01,-5.000000000000000000e+00
3.434434344343443080e+00,-5.773481992798952245e-01,-5.000000000000000000e+00
3.434734347343473271e+00,-5.779226354865958371e-01,-5.000000000000000000e+00
3.435034350343503018e+00,-5.784970196792186270e-01,-5.000000000000000000e+00
3.435334353343533209e+00,-5.790713518060695009e-01,-5.000000000000000000e+00
3.435634356343562956e+00,-5.796456318154559195e-01,-5.000000000000000000e+00
3.435934359343593147e+00,-5.802198596556933374e-01,-5.000000000000000000e+00
3.436234362343623339e+00,-5.807940352750993185e-01,-5.000000000000000000e+00
